137.722295	6.205736616	154.3537162	-0.420354485
137.7821368	6.327065467	154.3081349	-0.82570117
137.8423284	6.448352559	154.2621386	-1.231120319
137.9032354	6.569524405	154.2152996	-1.636729071
137.9652231	6.690468175	154.1671897	-2.042692277
138.0286569	6.811030582	154.1173802	-2.449215672
138.0939018	6.931017338	154.0654416	-2.856539709
138.1613227	7.050193211	154.0109443	-3.264934063
138.2312845	7.168282655	153.9534575	-3.674692795
138.3041518	7.284971048	153.8925499	-4.086130179
138.3802892	7.39990652	153.8277894	-4.499577177
138.4600609	7.512702395	153.7587428	-4.915378565
138.543831	7.622940243	153.6849758	-5.333890697
138.6319582	7.730173545	153.6060622	-5.755479912
138.7245926	7.833931971	153.5219155	-6.18052151
138.8216157	7.933726076	153.4328851	-6.609399018
138.922891	8.029052125	153.3393409	-7.042503222
139.0282819	8.119396832	153.2416443	-7.480230595
139.1376517	8.204241981	153.1401467	-7.92298108
139.2508634	8.283068937	153.0351898	-8.371155196
139.3677799	8.355363049	152.9271041	-8.8251505
139.4882636	8.420617973	152.8162095	-9.285357401
139.6121772	8.478339901	152.702814	-9.75215434
139.7393825	8.528051737	152.5872143	-10.22590234
139.8697417	8.569297198	152.4696947	-10.70693894
140.0031162	8.601644869	152.3505276	-11.19557153
140.1393452	8.624692223	152.2298828	-11.69207009
140.2781389	8.638069558	152.1074028	-12.19665952
140.419162	8.641443782	151.9825387	-12.7095119
140.5620792	8.634521919	151.8547346	-13.23073934
140.7065553	8.6170543	151.7234274	-13.76038738
140.8522556	8.588837436	151.5880464	-14.29842917
140.9988455	8.549716592	151.4480131	-14.84476037
141.1459907	8.499588047	151.3027407	-15.39919479
141.2933575	8.43840106	151.1516335	-15.96146072
141.4406124	8.366159531	150.9940868	-16.53119809
141.5874225	8.282923376	150.8294864	-17.10795638
141.7334555	8.188809599	150.6572078	-17.69119338
141.8783796	8.083993071	150.4766161	-18.28027469
142.021856	7.96870701	150.2871014	-18.87447421
142.1635336	7.843243154	150.0881218	-19.47297536
142.3030613	7.707951609	149.8791634	-20.07487317
142.4400891	7.563240353	149.659737	-20.67917709
142.5742682	7.409574398	149.4293797	-21.28481456
142.7052511	7.24747459	149.1876573	-21.89063525
142.8326917	7.077516052	148.9341663	-22.49541598
142.9562446	6.900326249	148.6685364	-23.09786631
143.0755659	6.716582677	148.3904324	-23.69663478
143.1903125	6.527010153	148.099557	-24.29031571
143.3001421	6.3323777	147.7956528	-24.87745663
143.4047136	6.133495018	147.4785047	-25.45656621
143.5037041	5.931208512	147.1479618	-26.02612272
143.5969878	5.72639692	146.8041278	-26.58458294
143.6845586	5.519966665	146.4472566	-27.13039125
143.766412	5.312847129	146.0776152	-27.66198873
143.8425431	5.105985944	145.6954818	-28.17782213
143.9129465	4.90034428	145.3011452	-28.67635271
143.9776166	4.696892124	144.8949049	-29.15606493
144.036547	4.496603528	144.4770702	-29.61547512
144.0897307	4.300451795	144.0479602	-30.05313994
144.1371605	4.109404595	143.6079028	-30.46766489
144.1788283	3.924418973	143.1572347	-30.85771266
144.2147252	3.74643625	142.6963004	-31.22201156
144.2448424	3.576376776	142.2254521	-31.55936376
144.2693003	3.415134541	141.7452505	-31.86865369
144.2885408	3.26357175	141.2567553	-32.14885601
144.3030541	3.122513647	140.7610945	-32.39904311
144.3133296	2.992743838	140.2593866	-32.61839138
144.3198566	2.875000146	139.752739	-32.80618644
144.3231237	2.769971024	139.242247	-32.96182726
144.3236196	2.67829247	138.7289922	-33.08482916
144.321833	2.600545464	138.2140417	-33.17482574
144.3182526	2.537253887	137.6984472	-33.2315699
144.3133671	2.48888293	137.1832436	-33.25493375
144.3076658	2.455837963	136.6694488	-33.24490767
144.3016378	2.438463877	136.1580627	-33.20159835
144.2957655	2.437044868	135.6500513	-33.12522606
144.2904032	2.451804647	135.1461022	-33.01612094
144.2857977	2.482906964	134.6466687	-32.87471886
144.2821925	2.530456287	134.1521844	-32.70155691
144.2798314	2.594498539	133.6630693	-32.49726889
144.2789583	2.675021873	133.1797307	-32.26258082
144.2798173	2.771957492	132.7025628	-31.99830635
144.2826526	2.885180507	132.2319472	-31.70534227
144.2877087	3.014510838	131.7682531	-31.38466399
144.29523	3.159714158	131.3118374	-31.03732101
144.3054614	3.320502892	130.8630449	-30.66443242
144.3186478	3.496537261	130.4222089	-30.26718243
144.3350341	3.687426397	129.9896516	-29.8468158
144.3548917	3.892729521	129.5657154	-29.40463338
144.3786063	4.111957237	129.1508679	-28.94198751
144.4065953	4.344573045	128.7455981	-28.46027728
144.4392757	4.589995181	128.3503776	-27.96094345
144.4770646	4.847598828	127.9656617	-27.44546301
144.5203788	5.116718729	127.5918895	-26.91534345
144.5696343	5.39665219	127.2294847	-26.37211654
144.6252467	5.686662515	126.878856	-25.81733184
144.6876306	5.985982859	126.5403973	-25.25254979
144.7571996	6.293820534	126.2144884	-24.67933436
144.8343658	6.609361773	125.9014951	-24.0992454
144.9195397	6.931776968	125.6017698	-23.51383047
145.0131183	7.260226395	125.3156356	-22.92461632
145.1151526	7.593866388	125.0429338	-22.3331
145.2252968	7.931855694	124.7829712	-21.74073992
145.3431831	8.273361521	124.5350419	-21.14894768
145.4684434	8.617564993	124.2984571	-20.55908086
145.6007102	8.96366594	124.0725448	-19.97243695
145.7396159	9.310887062	123.856649	-19.39024828
145.8847941	9.658477464	123.6501303	-18.81367797
146.0358788	10.00571559	123.4523647	-18.24381677
146.1925054	10.35191156	123.2627443	-17.68168081
146.3543103	10.69640897	123.0806765	-17.12821021
146.5209315	11.03858609	122.9055843	-16.58426837
146.6920085	11.37785654	122.7369062	-16.05064218
146.867209	11.7136695	122.57413	-15.52804272
147.0463689	12.04550934	122.4169719	-15.01710675
147.2293897	12.37289508	122.2652348	-14.51839848
147.4161731	12.69537957	122.118722	-14.03241153
147.6066211	13.01254866	121.9772373	-13.55957099
147.8006358	13.32402036	121.8405849	-13.10023548
147.9981194	13.62944385	121.7085695	-12.65469928
148.1989745	13.92849857	121.5809962	-12.22319447
148.4031037	14.22089317	121.4576708	-11.80589308
148.61041	14.50636454	121.3383996	-11.40290926
148.8207967	14.78467677	121.2229894	-11.01430151
149.0341671	15.05562011	121.1112478	-10.64007478
149.250425	15.31900994	121.0029827	-10.28018277
149.4694591	15.5746857	120.8979781	-9.934530048
149.6911287	15.82250988	120.7959703	-9.60297431
149.9152906	16.06236693	120.6966891	-9.285328687
150.1418017	16.29416209	120.5998637	-8.981364166
150.3705196	16.51782021	120.5052225	-8.690812158
150.6013024	16.73328451	120.4124931	-8.413367197
150.8340088	16.94051523	120.3214026	-8.148689799
151.0684979	17.1394883	120.2316774	-7.896409471
151.3046299	17.33019391	120.1430434	-7.656127884
151.5422652	17.51263506	120.0552261	-7.427422226
151.7812652	17.68682602	119.9679503	-7.209848731
152.0214918	17.85279082	119.8809407	-7.002946398
152.2628191	18.0105616	119.7939482	-6.80624092
152.5052247	18.16017702	119.7069753	-6.619248756
152.7487431	18.30168069	119.6201632	-6.44148118
152.9934106	18.43511975	119.5336569	-6.272448042
153.2392643	18.56054372	119.4476037	-6.111661126
153.4863421	18.67800355	119.3621537	-5.958637097
153.7346831	18.78755086	119.2774591	-5.812900036
153.9843272	18.8892375	119.1936748	-5.673983576
154.2353153	18.98311522	119.1109579	-5.54143264
154.4876891	19.06923569	119.0294679	-5.414804793
154.7414915	19.14765064	118.9493668	-5.293671207
154.9967662	19.21841234	118.8708188	-5.177617248
155.2535578	19.28157416	118.7939904	-5.066242688
155.5118688	19.33719155	118.7189851	-4.959161566
155.7715862	19.38532302	118.6457335	-4.856001744
156.0325789	19.4260313	118.5741399	-4.756404361
